number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group,room_type,price
0.03314917127071823,0.023809523809523808,1.0,0.75,1.0,45
0.06077348066298343,0.0,0.2191780821917808,0.75,0.0,45
0.001841620626151013,0.0,0.0,0.25,0.0,86
0.141804788213628,0.0,0.5123287671232877,0.0,0.0,35
0.0,0.23809523809523805,0.9561643835616438,0.25,0.0,100
0.01289134438305709,0.047619047619047616,1.0,0.5,1.0,45
0.06077348066298343,0.0,0.3095890410958904,0.0,0.5,460
0.007366482504604052,0.07142857142857142,0.7753424657534247,0.75,0.0,50
0.029465930018416207,0.047619047619047616,0.2219178082191781,0.75,0.5,95
0.0,0.5952380952380951,1.0,0.25,0.0,299
0.845303867403315,0.0,0.4794520547945206,0.75,0.0,45
0.04604051565377532,0.14285714285714282,0.904109589041096,0.25,0.5,140
0.5230202578268877,0.047619047619047616,0.18356164383561643,0.0,0.0,79
0.029465930018416207,0.047619047619047616,0.8438356164383561,0.75,0.0,62
0.03867403314917127,0.0,0.19452054794520549,0.75,0.0,50
0.02578268876611418,0.023809523809523808,0.3780821917808219,0.75,0.0,80
0.027624309392265196,0.07142857142857142,0.7315068493150685,0.75,0.5,260
0.016574585635359115,0.0,1.0,0.0,1.0,50
0.0,0.0,0.936986301369863,1.0,0.5,190
0.11786372007366483,0.1904761904761905,0.9013698630136986,0.0,0.0,65
0.007366482504604052,0.5952380952380951,0.9945205479452055,0.25,0.0,199
0.0,0.09523809523809523,0.8027397260273973,0.25,0.0,499
0.040515653775322284,0.5952380952380951,0.3863013698630137,0.25,0.0,107
0.058931860036832415,0.0,0.947945205479452,0.0,1.0,38
0.022099447513812154,0.023809523809523808,1.0,0.25,0.5,1020
0.17495395948434622,0.07142857142857142,0.4794520547945206,0.75,0.0,34
0.027624309392265196,0.09523809523809523,0.24383561643835616,0.25,0.0,60
0.3425414364640884,0.1904761904761905,0.8027397260273973,0.0,0.0,60
0.16574585635359115,0.09523809523809523,0.7479452054794521,0.75,0.0,35
0.011049723756906077,0.0,0.8876712328767123,0.25,0.5,174
0.12154696132596686,0.16666666666666666,0.10684931506849316,0.0,0.0,63
0.0,0.047619047619047616,0.21643835616438356,0.75,0.0,55
0.009208103130755065,0.07142857142857142,0.9534246575342465,0.0,0.0,65
0.0,0.2857142857142857,0.5698630136986301,0.25,0.5,107
0.001841620626151013,0.09523809523809523,0.8191780821917808,0.25,0.0,100
0.11602209944751382,0.0,0.6328767123287671,0.0,0.0,48
0.029465930018416207,0.023809523809523808,1.0,0.75,1.0,45
0.09208103130755065,0.023809523809523808,0.9917808219178083,0.25,1.0,70
0.009208103130755065,0.047619047619047616,0.9643835616438357,0.25,0.0,120
0.02578268876611418,0.023809523809523808,0.0,0.75,0.0,45
0.01289134438305709,0.2857142857142857,0.9972602739726028,0.0,0.0,129
0.034990791896869246,0.07142857142857142,0.0,0.25,0.0,124
0.23204419889502764,0.23809523809523805,0.9397260273972603,0.0,0.0,55
0.01841620626151013,0.023809523809523808,0.08493150684931507,0.25,0.0,99
0.01841620626151013,0.0,0.0,0.25,0.0,98
0.011049723756906077,0.047619047619047616,0.1506849315068493,0.75,0.0,49
0.011049723756906077,0.023809523809523808,1.0,0.25,1.0,76
0.01289134438305709,0.023809523809523808,0.9945205479452055,0.25,1.0,75
0.01289134438305709,0.0,0.7972602739726028,0.25,0.0,189
0.001841620626151013,0.0,0.6684931506849315,0.25,0.0,209
0.020257826887661142,0.0,0.8465753424657534,0.0,0.0,39
0.001841620626151013,0.0,0.7315068493150685,0.25,0.0,199
0.06813996316758748,0.047619047619047616,0.12328767123287672,0.75,0.0,50
0.016574585635359115,0.11904761904761904,0.9863013698630138,0.75,0.0,99
0.0,0.3571428571428571,0.9835616438356164,0.25,0.0,149
0.022099447513812154,0.2857142857142857,0.2356164383561644,0.0,1.0,35
0.06077348066298343,0.023809523809523808,0.4657534246575343,0.0,0.0,43
0.13996316758747698,0.07142857142857142,0.0684931506849315,0.75,0.0,65
0.0,0.047619047619047616,0.9068493150684932,0.25,0.0,100
0.040515653775322284,0.023809523809523808,0.2219178082191781,0.75,0.0,60
0.10681399631675875,0.0,0.2054794520547945,0.75,0.0,45
0.11602209944751382,0.16666666666666666,0.7315068493150685,0.25,0.0,110
0.03130755064456722,0.5952380952380951,0.915068493150685,0.25,0.0,199
0.3830570902394107,0.0,0.8027397260273973,0.0,0.0,110
0.003683241252302026,0.11904761904761904,1.0,0.0,0.0,50
0.16022099447513813,0.07142857142857142,0.4273972602739726,0.75,0.0,47
0.3867403314917127,0.11904761904761904,0.2219178082191781,0.25,0.0,125
0.03683241252302026,0.14285714285714282,1.0,0.0,0.0,199
0.007366482504604052,0.0,0.052054794520547946,0.25,1.0,95
0.03683241252302026,0.07142857142857142,0.5178082191780822,0.0,0.0,95
0.003683241252302026,0.047619047619047616,0.821917808219178,0.25,0.0,100
0.0,0.047619047619047616,0.6821917808219178,0.25,0.5,250
0.2983425414364641,0.16666666666666666,0.9424657534246575,0.25,0.0,85
0.11049723756906078,0.0,0.4328767123287671,0.0,0.0,31
0.029465930018416207,0.6904761904761905,1.0,0.0,1.0,36
0.26151012891344383,0.0,0.44931506849315067,0.25,0.0,90
0.12338858195211787,0.0,0.410958904109589,0.0,0.0,30
0.07366482504604052,0.047619047619047616,0.16164383561643836,0.0,0.0,102
0.0,0.3571428571428571,0.9835616438356164,0.25,0.0,129
0.0,0.11904761904761904,0.8958904109589041,0.25,0.0,350
0.001841620626151013,0.0,0.9972602739726028,0.25,0.5,750
0.04972375690607735,0.047619047619047616,0.6794520547945205,0.0,0.0,62
0.0,0.023809523809523808,0.0,0.25,0.5,1100
0.03130755064456722,0.0,0.7726027397260274,0.25,0.5,230
0.0,0.16666666666666666,0.33972602739726027,0.25,0.5,3512
0.034990791896869246,0.0,0.9835616438356164,0.75,0.0,59
0.003683241252302026,0.0,0.8794520547945206,0.25,0.0,999
0.0,0.0,0.06301369863013699,0.75,0.0,50
0.027624309392265196,0.1904761904761905,0.9780821917808219,0.5,0.5,250
0.03314917127071823,0.0,0.1315068493150685,0.25,1.0,80
0.007366482504604052,0.09523809523809523,0.8465753424657534,0.25,0.0,100
0.03683241252302026,0.0,0.0,0.25,0.0,95
0.0055248618784530384,0.2857142857142857,0.547945205479452,0.25,0.5,120
0.058931860036832415,0.047619047619047616,0.019178082191780823,0.0,0.0,55
0.0,0.07142857142857142,0.8849315068493151,0.25,0.5,650
0.0,0.30952380952380953,1.0,0.75,0.0,135
0.0,0.11904761904761904,1.0,0.0,0.0,48
0.003683241252302026,0.0,0.24657534246575344,0.75,0.0,65
0.003683241252302026,0.023809523809523808,0.4136986301369863,0.0,0.0,75
0.08839779005524862,0.023809523809523808,0.008219178082191782,0.0,0.0,38
0.27624309392265195,0.023809523809523808,0.6986301369863014,0.75,0.5,150
0.09023941068139964,0.23809523809523805,0.9835616438356164,0.0,0.0,70
0.0423572744014733,0.0,0.273972602739726,0.75,0.0,55
0.17495395948434622,0.14285714285714282,0.4054794520547945,0.0,0.0,42
0.0,0.023809523809523808,0.9972602739726028,0.25,0.0,3210
0.0,0.30952380952380953,0.9863013698630138,0.75,0.0,165
0.05524861878453039,0.0,0.15616438356164383,0.5,0.0,142
0.20626151012891344,0.07142857142857142,0.23013698630136986,0.75,0.0,50
0.2154696132596685,0.23809523809523805,0.6465753424657534,0.0,0.0,45
0.0,0.047619047619047616,0.9534246575342465,0.25,0.0,100
0.001841620626151013,0.14285714285714282,0.9972602739726028,0.25,0.0,399
0.03314917127071823,0.023809523809523808,1.0,0.75,1.0,37
0.058931860036832415,0.023809523809523808,0.8849315068493151,0.0,0.0,40
0.020257826887661142,0.09523809523809523,0.3232876712328767,0.0,0.5,145
0.01289134438305709,0.07142857142857142,0.863013698630137,0.25,0.5,650
0.29097605893186007,0.11904761904761904,0.08767123287671233,0.0,0.0,39
0.0,0.09523809523809523,0.7753424657534247,0.25,0.0,100
0.007366482504604052,0.0,0.0,0.0,0.0,45
0.011049723756906077,0.047619047619047616,0.18356164383561643,0.25,0.0,325
0.0,0.6666666666666666,0.9972602739726028,0.0,0.5,189
0.003683241252302026,0.07142857142857142,0.0,0.75,0.0,49
0.003683241252302026,0.07142857142857142,0.2410958904109589,0.5,1.0,28
0.1988950276243094,0.16666666666666666,0.9753424657534246,0.25,0.0,85
0.001841620626151013,0.047619047619047616,0.5424657534246575,0.25,0.0,120
0.003683241252302026,0.023809523809523808,1.0,0.0,0.0,89
0.0055248618784530384,0.023809523809523808,0.4904109589041096,0.0,0.0,50
0.0,0.11904761904761904,0.2904109589041096,0.75,0.0,55
0.1712707182320442,0.23809523809523805,0.8356164383561644,0.0,0.0,60
0.0,0.11904761904761904,0.9643835616438357,0.0,1.0,35
0.009208103130755065,0.5952380952380951,0.9534246575342465,0.25,0.0,999
0.05524861878453039,0.09523809523809523,0.9671232876712329,0.75,0.0,95
0.0,0.11904761904761904,0.9945205479452055,0.25,0.0,500
0.01289134438305709,0.023809523809523808,0.5671232876712329,0.75,0.0,42
0.011049723756906077,0.09523809523809523,0.7917808219178082,0.25,0.0,100
0.040515653775322284,0.0,0.4438356164383562,0.75,0.0,55
0.02578268876611418,0.047619047619047616,0.4465753424657534,0.75,0.0,85
0.003683241252302026,0.6666666666666666,1.0,0.75,0.0,119
0.009208103130755065,0.0,0.0,0.25,0.0,90
0.034990791896869246,0.07142857142857142,0.2219178082191781,0.25,0.0,209
0.1860036832412523,0.023809523809523808,0.5917808219178082,0.75,0.0,25
0.0718232044198895,0.09523809523809523,0.936986301369863,0.75,0.0,89
0.02394106813996317,0.2857142857142857,0.24383561643835616,0.0,1.0,35
0.016574585635359115,0.023809523809523808,1.0,0.75,0.0,69
0.022099447513812154,0.0,0.18082191780821918,0.0,0.0,29
0.2099447513812155,0.0,0.6438356164383562,0.0,0.0,48
0.03683241252302026,0.0,0.3424657534246575,0.0,0.0,74
0.03683241252302026,0.023809523809523808,0.7808219178082192,0.0,0.0,118
0.020257826887661142,0.11904761904761904,0.7123287671232876,0.0,0.0,65
0.16206261510128914,0.047619047619047616,0.6794520547945205,0.0,0.0,42
0.0055248618784530384,0.23809523809523805,0.5150684931506849,0.0,0.0,45
0.03130755064456722,0.047619047619047616,0.8575342465753425,0.75,1.0,40
0.053406998158379376,0.023809523809523808,0.7890410958904109,0.0,0.0,118
0.001841620626151013,0.023809523809523808,0.4657534246575343,0.0,0.0,69
0.03683241252302026,0.0,0.9095890410958904,0.0,0.0,70
0.029465930018416207,0.5952380952380951,0.9945205479452055,0.25,0.0,179
0.02578268876611418,0.0,0.2219178082191781,0.0,0.0,54
0.0,0.0,0.9260273972602739,0.25,0.5,235
0.0,0.6666666666666666,0.4931506849315069,0.0,0.0,119
0.011049723756906077,0.2857142857142857,0.673972602739726,0.25,0.5,120
0.30939226519337015,0.0,0.9835616438356164,0.0,0.0,45
0.0,0.30952380952380953,0.9917808219178083,0.75,0.0,165
0.07550644567219153,0.14285714285714282,0.06027397260273973,0.0,0.0,45
0.027624309392265196,0.6904761904761905,1.0,0.0,1.0,36
0.009208103130755065,0.0,1.0,0.0,0.5,140
0.001841620626151013,0.07142857142857142,0.9397260273972603,0.75,1.0,29
0.03314917127071823,0.0,0.0,0.0,0.0,29
0.0,0.6666666666666666,0.4931506849315069,0.0,0.0,199
0.3977900552486188,0.047619047619047616,0.16712328767123288,0.0,0.0,42
0.11970534069981584,0.0,0.23287671232876714,0.75,0.0,35
0.01289134438305709,0.023809523809523808,0.8931506849315068,0.75,0.0,70
0.22467771639042358,0.0,0.0,0.75,0.0,75
0.13627992633517497,0.16666666666666666,0.1863013698630137,0.0,0.0,52
0.0,0.07142857142857142,0.24383561643835616,0.5,1.0,60
0.009208103130755065,0.0,1.0,0.25,1.0,75
0.0,0.047619047619047616,0.19452054794520549,0.75,0.0,100
0.03683241252302026,0.047619047619047616,0.9917808219178083,0.25,0.0,299
0.0718232044198895,0.1904761904761905,0.863013698630137,0.0,0.0,55
0.0,0.11904761904761904,0.9945205479452055,0.25,0.0,350
0.001841620626151013,0.6666666666666666,0.5123287671232877,0.25,0.5,179
0.003683241252302026,0.0,0.06301369863013699,0.25,1.0,95
0.2541436464088398,0.023809523809523808,0.4849315068493151,0.75,0.0,60
0.30755064456721914,0.11904761904761904,0.9945205479452055,0.25,0.0,55
0.022099447513812154,0.0,0.3643835616438356,0.75,0.0,45
0.0,0.07142857142857142,0.873972602739726,0.25,0.0,100
0.15837937384898712,0.11904761904761904,0.4410958904109589,0.25,0.0,43
0.02394106813996317,0.2857142857142857,0.989041095890411,0.0,0.0,129
0.0,0.14285714285714282,0.9972602739726028,0.25,0.0,65
0.01841620626151013,0.0,0.0,0.25,0.0,95
0.011049723756906077,0.07142857142857142,0.2410958904109589,0.25,0.0,209
0.016574585635359115,0.0,0.23013698630136986,0.25,0.0,75
0.003683241252302026,0.11904761904761904,0.6904109589041096,0.25,0.0,230
0.0,0.07142857142857142,0.8657534246575342,0.75,0.0,149
0.3296500920810313,0.14285714285714282,0.6657534246575343,0.25,0.0,155
0.0,0.11904761904761904,0.7534246575342466,0.25,0.0,280
0.0,0.11904761904761904,0.8602739726027397,0.25,0.0,146
0.01289134438305709,0.07142857142857142,0.0,0.0,0.0,45
0.15101289134438306,0.09523809523809523,0.8191780821917808,0.25,0.0,199
0.143646408839779,0.09523809523809523,0.852054794520548,0.75,0.0,55
0.007366482504604052,0.23809523809523805,0.9835616438356164,0.25,0.0,100
0.0,0.023809523809523808,0.9260273972602739,0.0,1.0,25
0.0,0.6666666666666666,1.0,0.0,0.0,119
0.001841620626151013,0.047619047619047616,0.9589041095890412,0.0,0.0,60
0.1141804788213628,0.0,0.9616438356164384,0.25,0.0,99
0.0,0.023809523809523808,0.7424657534246576,0.25,0.0,100
0.02578268876611418,0.047619047619047616,0.17534246575342466,0.75,0.0,60
0.07734806629834254,0.07142857142857142,0.4958904109589041,0.25,1.0,99
0.0,0.6666666666666666,0.4904109589041096,0.25,0.5,179
0.014732965009208104,0.2857142857142857,0.6547945205479452,0.25,0.5,163
0.12338858195211787,0.16666666666666666,0.6602739726027397,0.25,0.0,105
0.0,0.047619047619047616,0.9835616438356164,0.25,0.0,100
0.009208103130755065,0.0,0.4904109589041096,0.5,0.0,60
0.003683241252302026,0.6666666666666666,0.0027397260273972603,0.0,0.0,119
0.06998158379373849,0.047619047619047616,0.8821917808219178,0.0,0.0,75
0.06445672191528545,0.0,0.21643835616438356,0.75,0.0,48
0.04972375690607735,0.0,0.4684931506849315,0.75,0.0,55
0.03683241252302026,0.0,0.16986301369863013,0.0,0.0,50
0.36279926335174956,0.1904761904761905,0.8876712328767123,0.0,0.0,60
0.1270718232044199,0.16666666666666666,0.6356164383561644,0.25,0.0,110
0.0,0.07142857142857142,0.0,0.25,0.0,84
0.0055248618784530384,0.07142857142857142,0.35342465753424657,0.75,0.0,60
0.6132596685082873,0.0,0.38082191780821917,0.75,0.0,33
0.001841620626151013,0.21428571428571427,0.1452054794520548,0.0,0.5,300
0.03314917127071823,0.0,0.5178082191780822,0.0,0.0,48
0.04604051565377532,0.5952380952380951,0.46301369863013697,0.25,0.0,107
0.04604051565377532,0.07142857142857142,0.23013698630136986,0.25,0.0,209
0.001841620626151013,0.14285714285714282,1.0,0.0,0.5,8000
0.0,0.1904761904761905,0.9643835616438357,0.25,0.0,100
0.007366482504604052,0.09523809523809523,0.8684931506849315,0.25,0.0,100
0.001841620626151013,0.5952380952380951,1.0,0.25,0.0,199
0.02578268876611418,0.2857142857142857,0.24383561643835616,0.0,1.0,24
0.34806629834254144,0.0,0.6931506849315069,0.25,0.0,92
0.011049723756906077,0.11904761904761904,0.7890410958904109,0.25,0.0,209
0.003683241252302026,0.047619047619047616,0.0,0.25,0.0,100
0.06261510128913444,0.07142857142857142,0.9972602739726028,0.0,0.0,169
0.0,0.3571428571428571,0.9835616438356164,0.25,0.0,149
0.001841620626151013,0.023809523809523808,1.0,0.0,0.0,99
0.0,0.023809523809523808,0.9972602739726028,0.25,0.0,2010
0.0,0.09523809523809523,0.8164383561643835,0.25,0.0,249
0.0,0.16666666666666666,0.0,0.25,0.5,1145
0.001841620626151013,0.6666666666666666,1.0,0.0,0.0,119
0.014732965009208104,0.047619047619047616,0.14246575342465753,0.25,0.0,150
0.003683241252302026,0.023809523809523808,0.7452054794520548,0.0,0.0,65
0.0,0.3571428571428571,1.0,0.25,0.0,199
0.19521178637200737,0.0,0.0,0.75,0.0,50
0.007366482504604052,0.5,1.0,0.0,0.0,55
0.03314917127071823,0.023809523809523808,0.24657534246575344,0.25,0.0,88
0.1675874769797422,0.0,0.9808219178082191,0.75,0.0,149
0.0055248618784530384,0.3571428571428571,0.9808219178082191,0.25,0.0,129
0.029465930018416207,0.047619047619047616,0.4931506849315069,0.0,0.0,65
0.10497237569060774,0.0,0.5452054794520548,0.0,0.0,48
0.016574585635359115,0.023809523809523808,0.4657534246575343,0.0,0.0,57
0.007366482504604052,0.14285714285714282,1.0,0.25,0.0,69
0.027624309392265196,0.047619047619047616,0.1863013698630137,0.75,0.5,175
0.0994475138121547,0.07142857142857142,0.005479452054794521,0.25,0.5,89
0.0055248618784530384,0.30952380952380953,0.873972602739726,0.75,0.0,135
0.01289134438305709,0.2857142857142857,0.6410958904109589,0.25,0.5,153
0.0718232044198895,0.047619047619047616,0.9589041095890412,0.25,0.0,120
0.31860036832412525,0.0,0.9863013698630138,0.0,0.0,36
0.06077348066298343,0.2857142857142857,0.23287671232876714,0.0,1.0,31
0.034990791896869246,0.0,0.7917808219178082,0.0,0.0,75
0.007366482504604052,0.2857142857142857,0.24383561643835616,0.0,1.0,27
0.01289134438305709,0.0,0.4328767123287671,0.0,0.0,70
0.0055248618784530384,0.0,0.736986301369863,0.25,0.0,100
0.11786372007366483,0.09523809523809523,0.7808219178082192,0.75,0.0,55
0.011049723756906077,0.07142857142857142,0.24383561643835616,0.25,0.0,249
0.020257826887661142,0.07142857142857142,0.4,0.0,0.0,43
0.02394106813996317,0.0,0.4383561643835616,0.0,0.0,45
0.0,0.07142857142857142,0.0,0.25,0.5,310
0.0423572744014733,0.0,0.9972602739726028,0.25,0.5,300
0.01841620626151013,0.09523809523809523,0.9780821917808219,0.75,0.0,50
0.09208103130755065,0.023809523809523808,0.8657534246575342,0.25,0.0,135
0.10681399631675875,0.023809523809523808,0.41643835616438357,0.0,0.0,43
0.27624309392265195,0.09523809523809523,0.8849315068493151,0.75,0.0,48
0.0055248618784530384,0.0,0.9342465753424658,0.25,0.0,999
0.022099447513812154,0.5952380952380951,0.4794520547945206,0.25,0.0,179
0.09576427255985268,0.0,0.0410958904109589,0.75,0.0,40
0.003683241252302026,1.0,0.989041095890411,0.25,0.0,65
0.01841620626151013,0.2857142857142857,0.6136986301369863,0.25,0.5,131
0.007366482504604052,0.023809523809523808,1.0,0.75,0.0,99
0.26151012891344383,0.23809523809523805,0.8794520547945206,0.0,0.0,60
0.6022099447513812,0.047619047619047616,0.11232876712328767,0.0,0.0,69
0.001841620626151013,0.047619047619047616,0.1643835616438356,0.25,0.0,79
0.003683241252302026,0.2857142857142857,0.13424657534246576,0.0,1.0,35
0.0,0.07142857142857142,0.19726027397260273,0.25,0.5,89
0.4732965009208103,0.1904761904761905,0.7835616438356164,0.0,0.0,50
0.027624309392265196,0.0,0.21095890410958903,0.0,0.0,53
0.001841620626151013,0.09523809523809523,0.8876712328767123,0.25,0.0,100
0.001841620626151013,0.023809523809523808,0.2821917808219178,0.0,0.0,69
0.0,0.047619047619047616,0.8904109589041096,0.25,0.0,100
0.007366482504604052,0.047619047619047616,1.0,0.5,0.0,80
0.37569060773480667,0.1904761904761905,0.8876712328767123,0.0,0.0,45
0.8029465930018417,0.0,0.9232876712328767,0.75,0.0,48
0.10865561694290976,0.023809523809523808,0.9917808219178083,0.25,1.0,75
0.0055248618784530384,0.0,1.0,0.0,0.0,120
0.0,0.023809523809523808,0.7945205479452054,0.25,0.0,100
0.0,0.21428571428571427,0.9616438356164384,0.25,0.0,425
0.020257826887661142,0.023809523809523808,0.0,0.25,0.0,80
0.0,0.11904761904761904,0.547945205479452,0.25,0.0,794
0.12338858195211787,0.0,0.5095890410958904,0.0,0.0,35
0.001841620626151013,0.0,0.0,0.25,0.0,100
